"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"29.10.2020 13:00 - 29.10.2020 13:15","69188","72185"
"29.10.2020 13:15 - 29.10.2020 13:30","69344","71771"
"29.10.2020 13:30 - 29.10.2020 13:45","68280","70491"
"29.10.2020 13:45 - 29.10.2020 14:00","67915","70696"
"29.10.2020 14:00 - 29.10.2020 14:15","67768","69864"
"29.10.2020 14:15 - 29.10.2020 14:30","67410","69591"
"29.10.2020 14:30 - 29.10.2020 14:45","67147","68967"
"29.10.2020 14:45 - 29.10.2020 15:00","67527","68370"
"29.10.2020 15:00 - 29.10.2020 15:15","67172","68323"
"29.10.2020 15:15 - 29.10.2020 15:30","66759","67932"
"29.10.2020 15:30 - 29.10.2020 15:45","66689","67565"
"29.10.2020 15:45 - 29.10.2020 16:00","66292","67515"
"29.10.2020 16:00 - 29.10.2020 16:15","66193","67685"
"29.10.2020 16:15 - 29.10.2020 16:30","65971","67629"
"29.10.2020 16:30 - 29.10.2020 16:45","66549","67831"
"29.10.2020 16:45 - 29.10.2020 17:00","66716","68471"
"29.10.2020 17:00 - 29.10.2020 17:15","67476","70010"
"29.10.2020 17:15 - 29.10.2020 17:30","68203","70931"
"29.10.2020 17:30 - 29.10.2020 17:45","68894","71498"
"29.10.2020 17:45 - 29.10.2020 18:00","69181","71528"
"29.10.2020 18:00 - 29.10.2020 18:15","69114","71121"
"29.10.2020 18:15 - 29.10.2020 18:30","69497","70756"
"29.10.2020 18:30 - 29.10.2020 18:45","69437","70622"
"29.10.2020 18:45 - 29.10.2020 19:00","68636","70259"
"29.10.2020 19:00 - 29.10.2020 19:15","69216","69637"
"29.10.2020 19:15 - 29.10.2020 19:30","68072","69433"
"29.10.2020 19:30 - 29.10.2020 19:45","67853","68791"
"29.10.2020 19:45 - 29.10.2020 20:00","67317","68378"
"29.10.2020 20:00 - 29.10.2020 20:15","65545","66951"
"29.10.2020 20:15 - 29.10.2020 20:30","63729","65868"
"29.10.2020 20:30 - 29.10.2020 20:45","63445","64852"
"29.10.2020 20:45 - 29.10.2020 21:00","62273","63518"
"29.10.2020 21:00 - 29.10.2020 21:15","60894","62675"
"29.10.2020 21:15 - 29.10.2020 21:30","59952","61834"
"29.10.2020 21:30 - 29.10.2020 21:45","58480","60882"
"29.10.2020 21:45 - 29.10.2020 22:00","58429","60096"
"29.10.2020 22:00 - 29.10.2020 22:15","57758","59824"
"29.10.2020 22:15 - 29.10.2020 22:30","57000","58826"
"29.10.2020 22:30 - 29.10.2020 22:45","56822","57618"
"29.10.2020 22:45 - 29.10.2020 23:00","54978","56279"
"29.10.2020 23:00 - 29.10.2020 23:15","54064","55338"
"29.10.2020 23:15 - 29.10.2020 23:30","52793","54141"
"29.10.2020 23:30 - 29.10.2020 23:45","52158","52650"
"29.10.2020 23:45 - 30.10.2020 00:00","51565","52007"
"30.10.2020 00:00 - 30.10.2020 00:15","50197","50799"
"30.10.2020 00:15 - 30.10.2020 00:30","49481","50463"
"30.10.2020 00:30 - 30.10.2020 00:45","48979","50090"
"30.10.2020 00:45 - 30.10.2020 01:00","48539","49688"
"30.10.2020 01:00 - 30.10.2020 01:15","47691","49228"
"30.10.2020 01:15 - 30.10.2020 01:30","47102","48697"
"30.10.2020 01:30 - 30.10.2020 01:45","47128","48455"
"30.10.2020 01:45 - 30.10.2020 02:00","46359","48307"
"30.10.2020 02:00 - 30.10.2020 02:15","46501","47866"
"30.10.2020 02:15 - 30.10.2020 02:30","46353","47634"
"30.10.2020 02:30 - 30.10.2020 02:45","46360","47567"
"30.10.2020 02:45 - 30.10.2020 03:00","46375","47688"
"30.10.2020 03:00 - 30.10.2020 03:15","46216","47776"
"30.10.2020 03:15 - 30.10.2020 03:30","46679","47880"
"30.10.2020 03:30 - 30.10.2020 03:45","46720","48245"
"30.10.2020 03:45 - 30.10.2020 04:00","47021","48480"
"30.10.2020 04:00 - 30.10.2020 04:15","47079","48918"
"30.10.2020 04:15 - 30.10.2020 04:30","47900","49134"
"30.10.2020 04:30 - 30.10.2020 04:45","48381","49703"
"30.10.2020 04:45 - 30.10.2020 05:00","48810","50325"
"30.10.2020 05:00 - 30.10.2020 05:15","50203","51587"
"30.10.2020 05:15 - 30.10.2020 05:30","50789","52228"
"30.10.2020 05:30 - 30.10.2020 05:45","52037","53258"
"30.10.2020 05:45 - 30.10.2020 06:00","53832","54700"
"30.10.2020 06:00 - 30.10.2020 06:15","56242","57196"
"30.10.2020 06:15 - 30.10.2020 06:30","58603","59342"
"30.10.2020 06:30 - 30.10.2020 06:45","59795","61037"
"30.10.2020 06:45 - 30.10.2020 07:00","61174","62268"
"30.10.2020 07:00 - 30.10.2020 07:15","63668","64330"
"30.10.2020 07:15 - 30.10.2020 07:30","64376","65414"
"30.10.2020 07:30 - 30.10.2020 07:45","64815","66151"
"30.10.2020 07:45 - 30.10.2020 08:00","65127","66874"
"30.10.2020 08:00 - 30.10.2020 08:15","66473","67852"
"30.10.2020 08:15 - 30.10.2020 08:30","67059","68422"
"30.10.2020 08:30 - 30.10.2020 08:45","66488","68655"
"30.10.2020 08:45 - 30.10.2020 09:00","67550","68740"
"30.10.2020 09:00 - 30.10.2020 09:15","67039","68645"
"30.10.2020 09:15 - 30.10.2020 09:30","67453","69021"
"30.10.2020 09:30 - 30.10.2020 09:45","68006","69368"
"30.10.2020 09:45 - 30.10.2020 10:00","68588","69628"
"30.10.2020 10:00 - 30.10.2020 10:15","68730","70139"
"30.10.2020 10:15 - 30.10.2020 10:30","69163","70191"
"30.10.2020 10:30 - 30.10.2020 10:45","69312","70392"
"30.10.2020 10:45 - 30.10.2020 11:00","69707","70498"
"30.10.2020 11:00 - 30.10.2020 11:15","69974","70795"
"30.10.2020 11:15 - 30.10.2020 11:30","69901","70925"
"30.10.2020 11:30 - 30.10.2020 11:45","70423","70865"
"30.10.2020 11:45 - 30.10.2020 12:00","70622","70744"
"30.10.2020 12:00 - 30.10.2020 12:15","70125","70672"
"30.10.2020 12:15 - 30.10.2020 12:30","70621","70314"
"30.10.2020 12:30 - 30.10.2020 12:45","70343","69899"
"30.10.2020 12:45 - 30.10.2020 13:00","70303","69785"
"30.10.2020 13:00 - 30.10.2020 13:15","69655","69535"
"30.10.2020 13:15 - 30.10.2020 13:30","69072","68548"
"30.10.2020 13:30 - 30.10.2020 13:45","68685","68345"
"30.10.2020 13:45 - 30.10.2020 14:00","67863","67663"
"30.10.2020 14:00 - 30.10.2020 14:15","67366","67292"
"30.10.2020 14:15 - 30.10.2020 14:30","67021","67220"
"30.10.2020 14:30 - 30.10.2020 14:45","66498","67072"
"30.10.2020 14:45 - 30.10.2020 15:00","66883","66418"
"30.10.2020 15:00 - 30.10.2020 15:15","66308","66119"
"30.10.2020 15:15 - 30.10.2020 15:30","65793","65740"
"30.10.2020 15:30 - 30.10.2020 15:45","65432","65593"
"30.10.2020 15:45 - 30.10.2020 16:00","65263","65255"
"30.10.2020 16:00 - 30.10.2020 16:15","65343","65295"
"30.10.2020 16:15 - 30.10.2020 16:30","65562","65186"
"30.10.2020 16:30 - 30.10.2020 16:45","64938","65356"
"30.10.2020 16:45 - 30.10.2020 17:00","65448","65997"
"30.10.2020 17:00 - 30.10.2020 17:15","66052","66862"
"30.10.2020 17:15 - 30.10.2020 17:30","66693","67681"
"30.10.2020 17:30 - 30.10.2020 17:45","67112","68254"
"30.10.2020 17:45 - 30.10.2020 18:00","67463","68457"
"30.10.2020 18:00 - 30.10.2020 18:15","67598","68475"
"30.10.2020 18:15 - 30.10.2020 18:30","67163","67779"
"30.10.2020 18:30 - 30.10.2020 18:45","67666","67205"
"30.10.2020 18:45 - 30.10.2020 19:00","67402","66845"
"30.10.2020 19:00 - 30.10.2020 19:15","67108","66146"
"30.10.2020 19:15 - 30.10.2020 19:30","66229","65558"
"30.10.2020 19:30 - 30.10.2020 19:45","65888","64878"
"30.10.2020 19:45 - 30.10.2020 20:00","64918","63998"
"30.10.2020 20:00 - 30.10.2020 20:15","63624","62310"
"30.10.2020 20:15 - 30.10.2020 20:30","61999","61355"
"30.10.2020 20:30 - 30.10.2020 20:45","60973","60344"
"30.10.2020 20:45 - 30.10.2020 21:00","60131","59210"
"30.10.2020 21:00 - 30.10.2020 21:15","58864","58338"
"30.10.2020 21:15 - 30.10.2020 21:30","58402","57412"
"30.10.2020 21:30 - 30.10.2020 21:45","57318","56292"
"30.10.2020 21:45 - 30.10.2020 22:00","56931","55242"
"30.10.2020 22:00 - 30.10.2020 22:15","56442","54458"
"30.10.2020 22:15 - 30.10.2020 22:30","55415","53422"
"30.10.2020 22:30 - 30.10.2020 22:45","54865","52405"
"30.10.2020 22:45 - 30.10.2020 23:00","53522","51670"
"30.10.2020 23:00 - 30.10.2020 23:15","52898","50432"
"30.10.2020 23:15 - 30.10.2020 23:30","51626","49514"
"30.10.2020 23:30 - 30.10.2020 23:45","50580","48696"
"30.10.2020 23:45 - 31.10.2020 00:00","50324","47903"
"31.10.2020 00:00 - 31.10.2020 00:15","46926","46796"
"31.10.2020 00:15 - 31.10.2020 00:30","45982","46136"
"31.10.2020 00:30 - 31.10.2020 00:45","45456","45276"
"31.10.2020 00:45 - 31.10.2020 01:00","45051","44750"
"31.10.2020 01:00 - 31.10.2020 01:15","44285","44117"
"31.10.2020 01:15 - 31.10.2020 01:30","43485","43643"
"31.10.2020 01:30 - 31.10.2020 01:45","43548","43198"
"31.10.2020 01:45 - 31.10.2020 02:00","42815","42758"
"31.10.2020 02:00 - 31.10.2020 02:15","42766","42308"
"31.10.2020 02:15 - 31.10.2020 02:30","42187","41665"
"31.10.2020 02:30 - 31.10.2020 02:45","42098","41645"
"31.10.2020 02:45 - 31.10.2020 03:00","42189","41430"
"31.10.2020 03:00 - 31.10.2020 03:15","42014","41092"
"31.10.2020 03:15 - 31.10.2020 03:30","42372","40957"
"31.10.2020 03:30 - 31.10.2020 03:45","42346","41157"
"31.10.2020 03:45 - 31.10.2020 04:00","42379","41110"
"31.10.2020 04:00 - 31.10.2020 04:15","42151","41344"
"31.10.2020 04:15 - 31.10.2020 04:30","42591","41390"
"31.10.2020 04:30 - 31.10.2020 04:45","42796","41672"
"31.10.2020 04:45 - 31.10.2020 05:00","42790","41766"
"31.10.2020 05:00 - 31.10.2020 05:15","43022","42022"
"31.10.2020 05:15 - 31.10.2020 05:30","42469","41828"
"31.10.2020 05:30 - 31.10.2020 05:45","42424","41919"
"31.10.2020 05:45 - 31.10.2020 06:00","42171","41904"
"31.10.2020 06:00 - 31.10.2020 06:15","41876","42222"
"31.10.2020 06:15 - 31.10.2020 06:30","42081","42795"
"31.10.2020 06:30 - 31.10.2020 06:45","42283","43282"
"31.10.2020 06:45 - 31.10.2020 07:00","42381","43834"
"31.10.2020 07:00 - 31.10.2020 07:15","43788","44722"
"31.10.2020 07:15 - 31.10.2020 07:30","44210","45403"
"31.10.2020 07:30 - 31.10.2020 07:45","44761","46240"
"31.10.2020 07:45 - 31.10.2020 08:00","44971","47004"
"31.10.2020 08:00 - 31.10.2020 08:15","46895","48571"
"31.10.2020 08:15 - 31.10.2020 08:30","48008","49378"
"31.10.2020 08:30 - 31.10.2020 08:45","48297","50067"
"31.10.2020 08:45 - 31.10.2020 09:00","49875","50889"
"31.10.2020 09:00 - 31.10.2020 09:15","50347","51206"
"31.10.2020 09:15 - 31.10.2020 09:30","50880","51915"
"31.10.2020 09:30 - 31.10.2020 09:45","52176","52533"
"31.10.2020 09:45 - 31.10.2020 10:00","52880","53072"
"31.10.2020 10:00 - 31.10.2020 10:15","53330","53541"
"31.10.2020 10:15 - 31.10.2020 10:30","54142","53876"
"31.10.2020 10:30 - 31.10.2020 10:45","54036","54116"
"31.10.2020 10:45 - 31.10.2020 11:00","54523","54512"
"31.10.2020 11:00 - 31.10.2020 11:15","54984","55084"
"31.10.2020 11:15 - 31.10.2020 11:30","54868","55418"
"31.10.2020 11:30 - 31.10.2020 11:45","55379","55684"
"31.10.2020 11:45 - 31.10.2020 12:00","55176","55649"
"31.10.2020 12:00 - 31.10.2020 12:15","54610","55668"
"31.10.2020 12:15 - 31.10.2020 12:30","54866","54978"
"31.10.2020 12:30 - 31.10.2020 12:45","54142","54612"
"31.10.2020 12:45 - 31.10.2020 13:00","53776","54363"
"31.10.2020 13:00 - 31.10.2020 13:15","53002","53717"
"31.10.2020 13:15 - 31.10.2020 13:30","52152","53247"
"31.10.2020 13:30 - 31.10.2020 13:45","52134","52806"
"31.10.2020 13:45 - 31.10.2020 14:00","51361","52388"
"31.10.2020 14:00 - 31.10.2020 14:15","50859","51860"
"31.10.2020 14:15 - 31.10.2020 14:30","50448","51446"
"31.10.2020 14:30 - 31.10.2020 14:45","50187","51349"
"31.10.2020 14:45 - 31.10.2020 15:00","50515","51084"
"31.10.2020 15:00 - 31.10.2020 15:15","49995","51725"
"31.10.2020 15:15 - 31.10.2020 15:30","50115","51433"
"31.10.2020 15:30 - 31.10.2020 15:45","49607","51317"
"31.10.2020 15:45 - 31.10.2020 16:00","49466","51279"
"31.10.2020 16:00 - 31.10.2020 16:15","49662","51185"
"31.10.2020 16:15 - 31.10.2020 16:30","50170","51274"
"31.10.2020 16:30 - 31.10.2020 16:45","49782","51762"
"31.10.2020 16:45 - 31.10.2020 17:00","50551","52627"
"31.10.2020 17:00 - 31.10.2020 17:15","51544","54372"
"31.10.2020 17:15 - 31.10.2020 17:30","52334","55651"
"31.10.2020 17:30 - 31.10.2020 17:45","53017","57229"
"31.10.2020 17:45 - 31.10.2020 18:00","53516","57660"
"31.10.2020 18:00 - 31.10.2020 18:15","54484","58175"
"31.10.2020 18:15 - 31.10.2020 18:30","54641","57935"
"31.10.2020 18:30 - 31.10.2020 18:45","55029","57820"
"31.10.2020 18:45 - 31.10.2020 19:00","54889","57613"
"31.10.2020 19:00 - 31.10.2020 19:15","54879","56871"
"31.10.2020 19:15 - 31.10.2020 19:30","54417","56314"
"31.10.2020 19:30 - 31.10.2020 19:45","54234","56041"
"31.10.2020 19:45 - 31.10.2020 20:00","53361","55529"
"31.10.2020 20:00 - 31.10.2020 20:15","52069","54884"
"31.10.2020 20:15 - 31.10.2020 20:30","50843","53871"
"31.10.2020 20:30 - 31.10.2020 20:45","50290","53335"
"31.10.2020 20:45 - 31.10.2020 21:00","49546","52425"
"31.10.2020 21:00 - 31.10.2020 21:15","48680","51905"
"31.10.2020 21:15 - 31.10.2020 21:30","48470","51542"
"31.10.2020 21:30 - 31.10.2020 21:45","48008","50769"
"31.10.2020 21:45 - 31.10.2020 22:00","47978","50273"
"31.10.2020 22:00 - 31.10.2020 22:15","48189","50541"
"31.10.2020 22:15 - 31.10.2020 22:30","47558","49695"
"31.10.2020 22:30 - 31.10.2020 22:45","47256","49167"
"31.10.2020 22:45 - 31.10.2020 23:00","46157","48248"
"31.10.2020 23:00 - 31.10.2020 23:15","45881","47166"
"31.10.2020 23:15 - 31.10.2020 23:30","44860","46302"
"31.10.2020 23:30 - 31.10.2020 23:45","43928","45952"
"31.10.2020 23:45 - 01.11.2020 00:00","43480","44972"
"01.11.2020 00:00 - 01.11.2020 00:15","43195","43957"
"01.11.2020 00:15 - 01.11.2020 00:30","42709","43016"
"01.11.2020 00:30 - 01.11.2020 00:45","42266","42866"
"01.11.2020 00:45 - 01.11.2020 01:00","41885","42464"
"01.11.2020 01:00 - 01.11.2020 01:15","41143","41912"
"01.11.2020 01:15 - 01.11.2020 01:30","40504","41305"
"01.11.2020 01:30 - 01.11.2020 01:45","40334","40803"
"01.11.2020 01:45 - 01.11.2020 02:00","40026","40663"
"01.11.2020 02:00 - 01.11.2020 02:15","40151","40747"
"01.11.2020 02:15 - 01.11.2020 02:30","39881","40635"
"01.11.2020 02:30 - 01.11.2020 02:45","39648","40371"
"01.11.2020 02:45 - 01.11.2020 03:00","39799","40235"
"01.11.2020 03:00 - 01.11.2020 03:15","39511","40187"
"01.11.2020 03:15 - 01.11.2020 03:30","39914","40393"
"01.11.2020 03:30 - 01.11.2020 03:45","39888","40552"
"01.11.2020 03:45 - 01.11.2020 04:00","40144","40694"
"01.11.2020 04:00 - 01.11.2020 04:15","39892","40749"
"01.11.2020 04:15 - 01.11.2020 04:30","40267","40792"
"01.11.2020 04:30 - 01.11.2020 04:45","40344","41247"
"01.11.2020 04:45 - 01.11.2020 05:00","40703","41177"
"01.11.2020 05:00 - 01.11.2020 05:15","40662","41064"
"01.11.2020 05:15 - 01.11.2020 05:30","40641","40693"
"01.11.2020 05:30 - 01.11.2020 05:45","40650","40359"
"01.11.2020 05:45 - 01.11.2020 06:00","40908","40351"
"01.11.2020 06:00 - 01.11.2020 06:15","40935","40235"
"01.11.2020 06:15 - 01.11.2020 06:30","41542","40679"
"01.11.2020 06:30 - 01.11.2020 06:45","41783","41120"
"01.11.2020 06:45 - 01.11.2020 07:00","42418","41357"
"01.11.2020 07:00 - 01.11.2020 07:15","43235","42591"
"01.11.2020 07:15 - 01.11.2020 07:30","43656","42637"
"01.11.2020 07:30 - 01.11.2020 07:45","43994","43451"
"01.11.2020 07:45 - 01.11.2020 08:00","44493","44004"
"01.11.2020 08:00 - 01.11.2020 08:15","45615","45219"
"01.11.2020 08:15 - 01.11.2020 08:30","46260","46066"
"01.11.2020 08:30 - 01.11.2020 08:45","46618","46767"
"01.11.2020 08:45 - 01.11.2020 09:00","47858","47349"
"01.11.2020 09:00 - 01.11.2020 09:15","48473","47620"
"01.11.2020 09:15 - 01.11.2020 09:30","49426","48510"
"01.11.2020 09:30 - 01.11.2020 09:45","50116","49438"
"01.11.2020 09:45 - 01.11.2020 10:00","50567","50212"
"01.11.2020 10:00 - 01.11.2020 10:15","50992","51128"
"01.11.2020 10:15 - 01.11.2020 10:30","51439","51471"
"01.11.2020 10:30 - 01.11.2020 10:45","51999","52396"
"01.11.2020 10:45 - 01.11.2020 11:00","52428","52857"
"01.11.2020 11:00 - 01.11.2020 11:15","53313","54396"
"01.11.2020 11:15 - 01.11.2020 11:30","53702","54910"
"01.11.2020 11:30 - 01.11.2020 11:45","53864","55448"
"01.11.2020 11:45 - 01.11.2020 12:00","54361","55728"
"01.11.2020 12:00 - 01.11.2020 12:15","53627","55596"
"01.11.2020 12:15 - 01.11.2020 12:30","53645","55214"
"01.11.2020 12:30 - 01.11.2020 12:45","53026","55020"
"01.11.2020 12:45 - 01.11.2020 13:00","52765","54442"
"01.11.2020 13:00 - 01.11.2020 13:15","51880","54150"
"01.11.2020 13:15 - 01.11.2020 13:30","51689","53762"
"01.11.2020 13:30 - 01.11.2020 13:45","51338","53390"
"01.11.2020 13:45 - 01.11.2020 14:00","50863","52853"
"01.11.2020 14:00 - 01.11.2020 14:15","50213","52347"
"01.11.2020 14:15 - 01.11.2020 14:30","49882","51962"
"01.11.2020 14:30 - 01.11.2020 14:45","49739","51780"
"01.11.2020 14:45 - 01.11.2020 15:00","50127","51805"
"01.11.2020 15:00 - 01.11.2020 15:15","49423","52410"
"01.11.2020 15:15 - 01.11.2020 15:30","49382","52275"
"01.11.2020 15:30 - 01.11.2020 15:45","49249","52120"
"01.11.2020 15:45 - 01.11.2020 16:00","49244","52275"
"01.11.2020 16:00 - 01.11.2020 16:15","49367","52558"
"01.11.2020 16:15 - 01.11.2020 16:30","49920","53002"
"01.11.2020 16:30 - 01.11.2020 16:45","50024","53594"
"01.11.2020 16:45 - 01.11.2020 17:00","50745","54525"
"01.11.2020 17:00 - 01.11.2020 17:15","51910","56799"
"01.11.2020 17:15 - 01.11.2020 17:30","52545","57700"
"01.11.2020 17:30 - 01.11.2020 17:45","53549","58796"
"01.11.2020 17:45 - 01.11.2020 18:00","54038","59140"
"01.11.2020 18:00 - 01.11.2020 18:15","54877","59138"
"01.11.2020 18:15 - 01.11.2020 18:30","55248","59243"
"01.11.2020 18:30 - 01.11.2020 18:45","55676","58801"
"01.11.2020 18:45 - 01.11.2020 19:00","55251","58365"
"01.11.2020 19:00 - 01.11.2020 19:15","55285","57729"
"01.11.2020 19:15 - 01.11.2020 19:30","54690","57095"
"01.11.2020 19:30 - 01.11.2020 19:45","54611","56767"
"01.11.2020 19:45 - 01.11.2020 20:00","53853","56087"
"01.11.2020 20:00 - 01.11.2020 20:15","52963","55059"
"01.11.2020 20:15 - 01.11.2020 20:30","51706","54396"
"01.11.2020 20:30 - 01.11.2020 20:45","51222","53522"
"01.11.2020 20:45 - 01.11.2020 21:00","50877","53076"
"01.11.2020 21:00 - 01.11.2020 21:15","49987","52350"
"01.11.2020 21:15 - 01.11.2020 21:30","49816","52051"
"01.11.2020 21:30 - 01.11.2020 21:45","49380","51660"
"01.11.2020 21:45 - 01.11.2020 22:00","49735","51572"
"01.11.2020 22:00 - 01.11.2020 22:15","49990","51964"
"01.11.2020 22:15 - 01.11.2020 22:30","49431","51657"
"01.11.2020 22:30 - 01.11.2020 22:45","49248","50894"
"01.11.2020 22:45 - 01.11.2020 23:00","48132","50036"
"01.11.2020 23:00 - 01.11.2020 23:15","47256","49024"
"01.11.2020 23:15 - 01.11.2020 23:30","46256","47989"
"01.11.2020 23:30 - 01.11.2020 23:45","45605","47374"
"01.11.2020 23:45 - 02.11.2020 00:00","45171","46768"
"02.11.2020 00:00 - 02.11.2020 00:15","43402","46335"
"02.11.2020 00:15 - 02.11.2020 00:30","42845","46003"
"02.11.2020 00:30 - 02.11.2020 00:45","42471","45905"
"02.11.2020 00:45 - 02.11.2020 01:00","42202","45491"
"02.11.2020 01:00 - 02.11.2020 01:15","41285","45537"
"02.11.2020 01:15 - 02.11.2020 01:30","41198","45158"
"02.11.2020 01:30 - 02.11.2020 01:45","41086","45238"
"02.11.2020 01:45 - 02.11.2020 02:00","40356","45180"
"02.11.2020 02:00 - 02.11.2020 02:15","40523","44833"
"02.11.2020 02:15 - 02.11.2020 02:30","40628","44799"
"02.11.2020 02:30 - 02.11.2020 02:45","40676","44714"
"02.11.2020 02:45 - 02.11.2020 03:00","40484","45168"
"02.11.2020 03:00 - 02.11.2020 03:15","40455","45141"
"02.11.2020 03:15 - 02.11.2020 03:30","40797","45299"
"02.11.2020 03:30 - 02.11.2020 03:45","40860","45382"
"02.11.2020 03:45 - 02.11.2020 04:00","41127","45747"
"02.11.2020 04:00 - 02.11.2020 04:15","41412","46790"
"02.11.2020 04:15 - 02.11.2020 04:30","42090","46822"
"02.11.2020 04:30 - 02.11.2020 04:45","42700","47526"
"02.11.2020 04:45 - 02.11.2020 05:00","43510","48045"
"02.11.2020 05:00 - 02.11.2020 05:15","45086","49689"
"02.11.2020 05:15 - 02.11.2020 05:30","45953","50551"
"02.11.2020 05:30 - 02.11.2020 05:45","47362","51982"
"02.11.2020 05:45 - 02.11.2020 06:00","49385","53726"
"02.11.2020 06:00 - 02.11.2020 06:15","52722","57008"
"02.11.2020 06:15 - 02.11.2020 06:30","55231","58925"
"02.11.2020 06:30 - 02.11.2020 06:45","57289","61004"
"02.11.2020 06:45 - 02.11.2020 07:00","59338","62715"
"02.11.2020 07:00 - 02.11.2020 07:15","61688","64631"
"02.11.2020 07:15 - 02.11.2020 07:30","62697","65667"
"02.11.2020 07:30 - 02.11.2020 07:45","63527","66469"
"02.11.2020 07:45 - 02.11.2020 08:00","63981","67232"
"02.11.2020 08:00 - 02.11.2020 08:15","65115","67998"
"02.11.2020 08:15 - 02.11.2020 08:30","65615","68567"
"02.11.2020 08:30 - 02.11.2020 08:45","65670","68813"
"02.11.2020 08:45 - 02.11.2020 09:00","66218","69264"
"02.11.2020 09:00 - 02.11.2020 09:15","65511","68776"
"02.11.2020 09:15 - 02.11.2020 09:30","65728","69187"
"02.11.2020 09:30 - 02.11.2020 09:45","66093","69358"
"02.11.2020 09:45 - 02.11.2020 10:00","66274","69681"
"02.11.2020 10:00 - 02.11.2020 10:15","66682","69795"
"02.11.2020 10:15 - 02.11.2020 10:30","67067","70465"
"02.11.2020 10:30 - 02.11.2020 10:45","67421","70699"
"02.11.2020 10:45 - 02.11.2020 11:00","67585","70869"
"02.11.2020 11:00 - 02.11.2020 11:15","68005","71367"
"02.11.2020 11:15 - 02.11.2020 11:30","68081","71575"
"02.11.2020 11:30 - 02.11.2020 11:45","68512","71916"
"02.11.2020 11:45 - 02.11.2020 12:00","68954","72041"
"02.11.2020 12:00 - 02.11.2020 12:15","68595","71630"
"02.11.2020 12:15 - 02.11.2020 12:30","68707","71637"
"02.11.2020 12:30 - 02.11.2020 12:45","68663","71451"
"02.11.2020 12:45 - 02.11.2020 13:00","68968","71252"
"02.11.2020 13:00 - 02.11.2020 13:15","68652","70789"
"02.11.2020 13:15 - 02.11.2020 13:30","68430","70196"
"02.11.2020 13:30 - 02.11.2020 13:45","67907","70123"
"02.11.2020 13:45 - 02.11.2020 14:00","67406","69592"
"02.11.2020 14:00 - 02.11.2020 14:15","66903","69485"
"02.11.2020 14:15 - 02.11.2020 14:30","66632","69340"
"02.11.2020 14:30 - 02.11.2020 14:45","66486","68852"
"02.11.2020 14:45 - 02.11.2020 15:00","66499","68484"
"02.11.2020 15:00 - 02.11.2020 15:15","66157","68182"
"02.11.2020 15:15 - 02.11.2020 15:30","65726","67654"
"02.11.2020 15:30 - 02.11.2020 15:45","65610","67296"
"02.11.2020 15:45 - 02.11.2020 16:00","65318","66736"
"02.11.2020 16:00 - 02.11.2020 16:15","65358","66591"
"02.11.2020 16:15 - 02.11.2020 16:30","65519","66706"
"02.11.2020 16:30 - 02.11.2020 16:45","65495","67114"
